run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-222212,levir_val_13.png,deep_winter,zero_shot,0,levir_val_13__deep_winter__zero_shot__v0.png,0.3094,0.0282,0.882,0.2021,0.2532,0.7415,True,0.0,18.121,,
20260706-222212,levir_val_13.png,deep_winter,contextual,0,levir_val_13__deep_winter__contextual__v0.png,0.6833,0.2298,0.9462,0.2362,0.5926,0.7822,False,0.6684,18.111,,
20260706-222212,levir_val_13.png,deep_winter,positive,0,levir_val_13__deep_winter__positive__v0.png,0.7433,0.2327,0.926,0.2287,0.6412,0.7702,False,0.6928,18.107,,
20260706-222212,levir_val_13.png,deep_winter,negative,0,levir_val_13__deep_winter__negative__v0.png,0.5797,0.0679,0.9771,0.251,0.4774,0.8013,False,0.6069,36.012,,
20260706-222212,levir_val_13.png,deep_winter,few_shot,0,levir_val_13__deep_winter__few_shot__v0.png,0.7158,0.2404,0.8961,0.2431,0.6207,0.7588,False,0.676,18.1,,
20260706-222212,levir_val_13.png,deep_winter,cot,0,levir_val_13__deep_winter__cot__v0.png,0.6627,0.1655,0.9553,0.2511,0.5632,0.7904,False,0.6541,18.105,,
20260706-222212,levir_val_13.png,deep_winter,step_back,0,levir_val_13__deep_winter__step_back__v0.png,0.6337,0.1528,0.9746,0.2646,0.5375,0.8035,False,0.6439,18.145,,
20260706-222212,levir_val_13.png,deep_winter,decomposed,0,levir_val_13__deep_winter__decomposed__v0.png,0.6457,0.2208,0.962,0.2657,0.5607,0.7974,False,0.6554,18.154,,
20260706-222212,levir_val_13.png,deep_winter,kontext_guide,0,levir_val_13__deep_winter__kontext_guide__v0.png,0.6241,0.2395,0.8813,0.258,0.5472,0.7552,False,0.6304,18.159,,
20260706-222212,levir_val_13.png,deep_winter,hybrid,0,levir_val_13__deep_winter__hybrid__v0.png,0.6791,0.1955,0.9331,0.2437,0.5824,0.7775,False,0.6604,18.156,,
20260706-222212,levir_val_19.png,summer,zero_shot,0,levir_val_19__summer__zero_shot__v0.png,0.2781,0.0206,0.9929,,0.2266,0.9929,True,0.0,18.139,,
20260706-222212,levir_val_19.png,summer,contextual,0,levir_val_19__summer__contextual__v0.png,0.7119,0.0568,0.9557,,0.5809,0.9557,False,0.7308,18.127,,
