run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-131826,levir_val_19.png,summer,negative,0,levir_val_19__summer__negative__v0.png,0.763,0.0206,0.9865,,0.6145,0.9865,False,0.7633,36.11,,
20260706-131826,levir_val_19.png,summer,few_shot,0,levir_val_19__summer__few_shot__v0.png,0.8566,0.1241,0.9721,,0.7101,0.9721,False,0.8149,18.153,,
20260706-131826,levir_val_19.png,summer,cot,0,levir_val_19__summer__cot__v0.png,0.6189,0.0235,0.9811,,0.4998,0.9811,False,0.6923,18.149,,
20260706-131826,levir_val_19.png,summer,kontext_guide,0,levir_val_19__summer__kontext_guide__v0.png,0.9576,0.5791,0.9809,,0.8819,0.9809,False,0.9215,18.154,,
20260706-131826,levir_val_19.png,summer,hybrid,0,levir_val_19__summer__hybrid__v0.png,0.6168,0.0176,0.9464,,0.497,0.9464,False,0.6767,36.105,,
20260706-131826,levir_val_19.png,autumn,zero_shot,0,levir_val_19__autumn__zero_shot__v0.png,0.1992,0.0218,0.9998,0.1547,0.1637,0.7886,True,0.0,18.15,,
20260706-131826,levir_val_19.png,autumn,contextual,0,levir_val_19__autumn__contextual__v0.png,0.5933,0.023,0.9476,0.0722,0.4792,0.7419,False,0.5843,18.148,,
20260706-131826,levir_val_19.png,autumn,positive,0,levir_val_19__autumn__positive__v0.png,0.6852,0.0233,0.9996,0.1724,0.5528,0.7929,False,0.6489,18.155,,
20260706-131826,levir_val_19.png,autumn,negative,0,levir_val_19__autumn__negative__v0.png,0.7184,0.0201,0.9996,0.1786,0.5787,0.7945,False,0.665,36.111,,
20260706-131826,levir_val_19.png,autumn,few_shot,0,levir_val_19__autumn__few_shot__v0.png,0.6324,0.0205,0.408,0.0257,0.51,0.4604,False,0.4902,18.155,,
20260706-131826,levir_val_19.png,autumn,cot,0,levir_val_19__autumn__cot__v0.png,0.6089,0.0241,0.9913,0.1084,0.4919,0.7728,False,0.6043,18.151,,
20260706-131826,levir_val_19.png,autumn,kontext_guide,0,levir_val_19__autumn__kontext_guide__v0.png,0.8657,0.4335,0.9414,0.0889,0.7793,0.7429,False,0.7647,18.153,,
20260706-131826,levir_val_19.png,autumn,hybrid,0,levir_val_19__autumn__hybrid__v0.png,0.7066,0.0213,0.9999,0.1784,0.5695,0.7945,False,0.6595,36.112,,
20260706-131826,levir_val_19.png,winter,zero_shot,0,levir_val_19__winter__zero_shot__v0.png,0.5668,0.1001,0.0649,0.1665,0.4735,0.3241,False,0.4137,18.153,,
20260706-131826,levir_val_19.png,winter,contextual,0,levir_val_19__winter__contextual__v0.png,0.6898,-0.0087,0.0754,0.1599,0.5501,0.3277,False,0.4611,18.154,,
20260706-131826,levir_val_19.png,winter,positive,0,levir_val_19__winter__positive__v0.png,0.6516,0.0042,0.1198,0.1493,0.5221,0.3472,False,0.4522,18.154,,
20260706-131826,levir_val_19.png,winter,negative,0,levir_val_19__winter__negative__v0.png,0.647,0.0064,0.1546,0.2093,0.5189,0.3796,False,0.4632,36.116,,
20260706-131826,levir_val_19.png,winter,few_shot,0,levir_val_19__winter__few_shot__v0.png,0.7062,0.1233,0.1157,0.1728,0.5896,0.3511,False,0.4942,18.152,,
20260706-131826,levir_val_19.png,winter,cot,0,levir_val_19__winter__cot__v0.png,0.6906,0.0753,0.097,0.1948,0.5675,0.3472,False,0.4794,18.153,,
20260706-131826,levir_val_19.png,winter,kontext_guide,0,levir_val_19__winter__kontext_guide__v0.png,0.7058,0.1056,0.091,0.1849,0.5858,0.3417,False,0.4881,18.156,,
20260706-131826,levir_val_19.png,winter,hybrid,0,levir_val_19__winter__hybrid__v0.png,0.6264,0.0042,0.1461,0.1834,0.502,0.3689,False,0.4487,36.105,,
20260706-131826,levir_val_19.png,deep_winter,zero_shot,0,levir_val_19__deep_winter__zero_shot__v0.png,0.3165,0.0133,0.8787,0.1724,0.2559,0.7325,True,0.0,18.15,,
20260706-131826,levir_val_19.png,deep_winter,contextual,0,levir_val_19__deep_winter__contextual__v0.png,0.6463,0.0148,0.9439,0.2324,0.52,0.78,False,0.624,18.15,,
20260706-131826,levir_val_19.png,deep_winter,positive,0,levir_val_19__deep_winter__positive__v0.png,0.6539,0.0146,0.9475,0.2274,0.526,0.7806,False,0.6279,18.155,,
20260706-131826,levir_val_19.png,deep_winter,negative,0,levir_val_19__deep_winter__negative__v0.png,0.618,0.0244,0.9417,0.2384,0.4993,0.7804,False,0.6117,36.106,,
20260706-131826,levir_val_19.png,deep_winter,few_shot,0,levir_val_19__deep_winter__few_shot__v0.png,0.5979,0.0128,0.9786,0.2248,0.4809,0.7955,False,0.6067,18.156,,
20260706-131826,levir_val_19.png,deep_winter,cot,0,levir_val_19__deep_winter__cot__v0.png,0.5855,0.018,0.9742,0.2115,0.472,0.79,False,0.5992,18.153,,
20260706-131826,levir_val_19.png,deep_winter,kontext_guide,0,levir_val_19__deep_winter__kontext_guide__v0.png,0.5055,0.0436,0.8796,0.1851,0.4131,0.7361,False,0.5423,18.153,,
20260706-131826,levir_val_19.png,deep_winter,hybrid,0,levir_val_19__deep_winter__hybrid__v0.png,0.5947,0.0228,0.966,0.2605,0.4803,0.7981,False,0.6074,36.113,,
20260706-131826,levir_val_25.png,summer,zero_shot,0,levir_val_25__summer__zero_shot__v0.png,0.9895,0.8501,0.9379,,0.9616,0.9379,False,0.9521,18.151,,
20260706-131826,levir_val_25.png,summer,contextual,0,levir_val_25__summer__contextual__v0.png,0.9867,0.8383,0.9553,,0.957,0.9553,False,0.9563,18.153,,
20260706-131826,levir_val_25.png,summer,positive,0,levir_val_25__summer__positive__v0.png,0.9732,0.8065,0.9548,,0.9399,0.9548,False,0.9458,18.155,,
20260706-131826,levir_val_25.png,summer,negative,0,levir_val_25__summer__negative__v0.png,0.9457,0.7662,0.9678,,0.9098,0.9678,False,0.933,36.117,,
20260706-131826,levir_val_25.png,summer,few_shot,0,levir_val_25__summer__few_shot__v0.png,0.968,0.6668,0.9277,,0.9078,0.9277,False,0.9157,18.154,,
