run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260707-011957,levir_val_23.png,autumn,contextual,0,levir_val_23__autumn__contextual__v0.png,0.7365,0.1177,0.9968,0.1804,0.6127,0.7935,False,0.685,18.152,,
20260707-011957,levir_val_23.png,autumn,decomposed,0,levir_val_23__autumn__decomposed__v0.png,0.676,0.1154,0.9901,0.1322,0.5639,0.7781,False,0.6496,18.151,,
20260707-011957,levir_val_23.png,autumn,step_back,0,levir_val_23__autumn__step_back__v0.png,0.7701,0.238,0.9903,0.1546,0.6636,0.7838,False,0.7117,18.154,,
20260707-011957,levir_val_23.png,winter,kontext_guide,0,levir_val_23__winter__kontext_guide__v0.png,0.8492,0.5781,0.3674,0.2997,0.795,0.5086,False,0.6804,18.152,,
20260707-011957,levir_val_23.png,winter,contextual,0,levir_val_23__winter__contextual__v0.png,0.8043,0.3152,0.3858,0.275,0.7064,0.5116,False,0.6285,18.151,,
20260707-011957,levir_val_23.png,winter,decomposed,0,levir_val_23__winter__decomposed__v0.png,0.8515,0.3505,0.5242,0.2811,0.7513,0.5824,False,0.6837,18.155,,
20260707-011957,levir_val_23.png,winter,step_back,0,levir_val_23__winter__step_back__v0.png,0.8782,0.5338,0.4592,0.292,0.8094,0.5526,False,0.7067,18.153,,
20260707-011957,levir_val_23.png,deep_winter,kontext_guide,0,levir_val_23__deep_winter__kontext_guide__v0.png,0.7513,0.4942,0.9274,0.3294,0.6998,0.796,False,0.7383,18.149,,
20260707-011957,levir_val_23.png,deep_winter,contextual,0,levir_val_23__deep_winter__contextual__v0.png,0.7031,0.4679,0.8364,0.2845,0.6561,0.7393,False,0.6894,18.154,,
20260707-011957,levir_val_23.png,deep_winter,decomposed,0,levir_val_23__deep_winter__decomposed__v0.png,0.7529,0.3932,0.7714,0.2585,0.681,0.7003,False,0.6887,18.15,,
20260707-011957,levir_val_23.png,deep_winter,step_back,0,levir_val_23__deep_winter__step_back__v0.png,0.7444,0.4527,0.8696,0.2646,0.6861,0.7509,False,0.712,18.152,,
20260707-011957,levir_val_24.png,summer,kontext_guide,0,levir_val_24__summer__kontext_guide__v0.png,0.9416,0.6373,0.9854,,0.8807,0.9854,False,0.9226,18.152,,
20260707-011957,levir_val_24.png,summer,contextual,0,levir_val_24__summer__contextual__v0.png,0.9546,0.5815,0.9706,,0.8799,0.9706,False,0.9162,18.148,,
20260707-011957,levir_val_24.png,summer,decomposed,0,levir_val_24__summer__decomposed__v0.png,0.9371,0.498,0.9908,,0.8493,0.9908,False,0.9059,18.151,,
