run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-153716,levir_val_31.png,deep_winter,positive,0,levir_val_31__deep_winter__positive__v0.png,0.862,0.5287,0.6521,0.1664,0.7953,0.6177,False,0.7243,0.661,,
20260706-153716,levir_val_31.png,deep_winter,negative,0,levir_val_31__deep_winter__negative__v0.png,0.8251,0.5119,0.6772,0.1824,0.7625,0.6342,False,0.7112,0.661,,
20260706-153716,levir_val_31.png,deep_winter,few_shot,0,levir_val_31__deep_winter__few_shot__v0.png,0.9756,0.482,0.3081,0.1071,0.8769,0.4308,False,0.6984,0.661,,
20260706-153716,levir_val_31.png,deep_winter,cot,0,levir_val_31__deep_winter__cot__v0.png,0.9169,0.527,0.6399,0.1822,0.8389,0.6155,False,0.7495,0.661,,
20260706-153716,levir_val_31.png,deep_winter,kontext_guide,0,levir_val_31__deep_winter__kontext_guide__v0.png,0.872,0.4904,0.6461,0.159,0.7957,0.6128,False,0.7226,0.66,,
20260706-153716,levir_val_31.png,deep_winter,hybrid,0,levir_val_31__deep_winter__hybrid__v0.png,0.8939,0.5084,0.7184,0.1859,0.8168,0.6557,False,0.7523,0.661,,
20260706-153716,levir_val_37.png,summer,zero_shot,0,levir_val_37__summer__zero_shot__v0.png,0.9864,0.5085,0.8177,,0.8908,0.8177,False,0.8616,0.66,,
20260706-153716,levir_val_37.png,summer,contextual,0,levir_val_37__summer__contextual__v0.png,0.9614,0.5192,0.837,,0.8729,0.837,False,0.8586,0.66,,
20260706-153716,levir_val_37.png,summer,positive,0,levir_val_37__summer__positive__v0.png,0.9263,0.5215,0.8762,,0.8453,0.8762,False,0.8577,0.66,,
20260706-153716,levir_val_37.png,summer,negative,0,levir_val_37__summer__negative__v0.png,0.9043,0.5129,0.9095,,0.826,0.9095,False,0.8594,0.66,,
20260706-153716,levir_val_37.png,summer,few_shot,0,levir_val_37__summer__few_shot__v0.png,0.9179,0.5282,0.89,,0.8399,0.89,False,0.8599,0.66,,
20260706-153716,levir_val_37.png,summer,cot,0,levir_val_37__summer__cot__v0.png,0.8913,0.5154,0.9218,,0.8161,0.9218,False,0.8584,0.661,,
20260706-153716,levir_val_37.png,summer,kontext_guide,0,levir_val_37__summer__kontext_guide__v0.png,0.8263,0.4835,0.9389,,0.7577,0.9389,False,0.8302,0.66,,
20260706-153716,levir_val_37.png,summer,hybrid,0,levir_val_37__summer__hybrid__v0.png,0.9344,0.5128,0.882,,0.8501,0.882,False,0.8629,0.661,,
20260706-153716,levir_val_37.png,autumn,zero_shot,0,levir_val_37__autumn__zero_shot__v0.png,0.9735,0.5011,0.0851,0.0392,0.879,0.3023,False,0.6484,0.66,,
20260706-153716,levir_val_37.png,autumn,contextual,0,levir_val_37__autumn__contextual__v0.png,0.9699,0.5206,0.1683,0.0807,0.88,0.3544,False,0.6697,0.661,,
20260706-153716,levir_val_37.png,autumn,positive,0,levir_val_37__autumn__positive__v0.png,0.963,0.5174,0.2546,0.0944,0.8739,0.4009,False,0.6847,0.66,,
20260706-153716,levir_val_37.png,autumn,negative,0,levir_val_37__autumn__negative__v0.png,0.9475,0.5054,0.4447,0.0926,0.8591,0.4955,False,0.7136,0.661,,
20260706-153716,levir_val_37.png,autumn,few_shot,0,levir_val_37__autumn__few_shot__v0.png,0.9529,0.52,0.2171,0.0799,0.8663,0.3785,False,0.6712,0.661,,
20260706-153716,levir_val_37.png,autumn,cot,0,levir_val_37__autumn__cot__v0.png,0.9514,0.5229,0.2169,0.0836,0.8657,0.3793,False,0.6712,0.661,,
20260706-153716,levir_val_37.png,autumn,kontext_guide,0,levir_val_37__autumn__kontext_guide__v0.png,0.9667,0.5159,0.226,0.0932,0.8766,0.3863,False,0.6805,0.66,,
20260706-153716,levir_val_37.png,autumn,hybrid,0,levir_val_37__autumn__hybrid__v0.png,0.9501,0.5016,0.255,0.0732,0.8604,0.3958,False,0.6746,0.661,,
20260706-153716,levir_val_37.png,winter,zero_shot,0,levir_val_37__winter__zero_shot__v0.png,0.9574,0.5183,0.3934,0.0937,0.8696,0.4701,False,0.7098,0.66,,
20260706-153716,levir_val_37.png,winter,contextual,0,levir_val_37__winter__contextual__v0.png,0.9606,0.5212,0.3159,0.0806,0.8727,0.4281,False,0.6949,0.66,,
20260706-153716,levir_val_37.png,winter,positive,0,levir_val_37__winter__positive__v0.png,0.9553,0.5205,0.349,0.0843,0.8683,0.4456,False,0.6992,0.661,,
20260706-153716,levir_val_37.png,winter,negative,0,levir_val_37__winter__negative__v0.png,0.9312,0.4767,0.5309,0.1336,0.8403,0.5489,False,0.7237,0.661,,
20260706-153716,levir_val_37.png,winter,few_shot,0,levir_val_37__winter__few_shot__v0.png,0.9818,0.5249,0.1499,0.0397,0.8904,0.3349,False,0.6682,0.661,,
20260706-153716,levir_val_37.png,winter,cot,0,levir_val_37__winter__cot__v0.png,0.9612,0.516,0.3112,0.0762,0.8722,0.4246,False,0.6932,0.66,,
20260706-153716,levir_val_37.png,winter,kontext_guide,0,levir_val_37__winter__kontext_guide__v0.png,0.9263,0.4788,0.5439,0.1353,0.8368,0.5558,False,0.7244,0.661,,
20260706-153716,levir_val_37.png,winter,hybrid,0,levir_val_37__winter__hybrid__v0.png,0.9548,0.4983,0.4054,0.0943,0.8635,0.4763,False,0.7086,0.661,,
20260706-153716,levir_val_37.png,deep_winter,zero_shot,0,levir_val_37__deep_winter__zero_shot__v0.png,0.9535,0.5191,0.1305,0.1447,0.8666,0.3514,False,0.6606,0.66,,
20260706-153716,levir_val_37.png,deep_winter,contextual,0,levir_val_37__deep_winter__contextual__v0.png,0.9391,0.4917,0.2352,0.1511,0.8496,0.4054,False,0.6719,0.66,,
20260706-153716,levir_val_37.png,deep_winter,positive,0,levir_val_37__deep_winter__positive__v0.png,0.953,0.5077,0.1119,0.1261,0.8639,0.3374,False,0.6533,0.66,,
20260706-153716,levir_val_37.png,deep_winter,negative,0,levir_val_37__deep_winter__negative__v0.png,0.9138,0.4418,0.4859,0.2278,0.8194,0.5499,False,0.7116,0.661,,
20260706-153716,levir_val_37.png,deep_winter,few_shot,0,levir_val_37__deep_winter__few_shot__v0.png,0.9811,0.5226,0.0326,0.0815,0.8894,0.2867,False,0.6483,0.66,,
20260706-153716,levir_val_37.png,deep_winter,cot,0,levir_val_37__deep_winter__cot__v0.png,0.949,0.4897,0.1437,0.1269,0.8571,0.3536,False,0.6557,0.661,,
20260706-153716,levir_val_37.png,deep_winter,kontext_guide,0,levir_val_37__deep_winter__kontext_guide__v0.png,0.8888,0.3644,0.4568,0.2251,0.7839,0.5347,False,0.6842,0.661,,
20260706-153716,levir_val_37.png,deep_winter,hybrid,0,levir_val_37__deep_winter__hybrid__v0.png,0.9476,0.4847,0.1887,0.1595,0.855,0.3842,False,0.6667,0.661,,
20260706-153716,levir_val_43.png,summer,zero_shot,0,levir_val_43__summer__zero_shot__v0.png,0.7885,0.3387,0.9667,,0.6985,0.9667,False,0.8058,0.66,,
20260706-153716,levir_val_43.png,summer,contextual,0,levir_val_43__summer__contextual__v0.png,0.9268,0.457,0.9095,,0.8329,0.9095,False,0.8635,0.661,,
20260706-153716,levir_val_43.png,summer,positive,0,levir_val_43__summer__positive__v0.png,0.9109,0.4668,0.9419,,0.8221,0.9419,False,0.87,0.66,,
20260706-153716,levir_val_43.png,summer,negative,0,levir_val_43__summer__negative__v0.png,0.8994,0.4531,0.9272,,0.8101,0.9272,False,0.857,0.661,,
20260706-153716,levir_val_43.png,summer,few_shot,0,levir_val_43__summer__few_shot__v0.png,0.8941,0.4673,0.9171,,0.8088,0.9171,False,0.8521,0.661,,
20260706-153716,levir_val_43.png,summer,cot,0,levir_val_43__summer__cot__v0.png,0.8942,0.4785,0.9334,,0.8111,0.9334,False,0.86,0.661,,
20260706-153716,levir_val_43.png,summer,kontext_guide,0,levir_val_43__summer__kontext_guide__v0.png,0.8742,0.432,0.96,,0.7858,0.96,False,0.8555,0.66,,
20260706-153716,levir_val_43.png,summer,hybrid,0,levir_val_43__summer__hybrid__v0.png,0.9022,0.4384,0.906,,0.8094,0.906,False,0.8481,0.661,,
20260706-153716,levir_val_43.png,autumn,zero_shot,0,levir_val_43__autumn__zero_shot__v0.png,0.941,0.4252,0.8348,0.1497,0.8379,0.7048,False,0.7846,0.66,,
20260706-153716,levir_val_43.png,autumn,contextual,0,levir_val_43__autumn__contextual__v0.png,0.9561,0.4265,0.7247,0.1551,0.8501,0.6511,False,0.7705,0.661,,
20260706-153716,levir_val_43.png,autumn,positive,0,levir_val_43__autumn__positive__v0.png,0.9364,0.4187,0.8488,0.1293,0.8329,0.7067,False,0.7824,0.661,,
20260706-153716,levir_val_43.png,autumn,negative,0,levir_val_43__autumn__negative__v0.png,0.9101,0.416,0.956,0.1287,0.8113,0.7601,False,0.7908,0.661,,
20260706-153716,levir_val_43.png,autumn,few_shot,0,levir_val_43__autumn__few_shot__v0.png,0.9254,0.423,0.7295,0.1123,0.8249,0.6428,False,0.7521,0.66,,
20260706-153716,levir_val_43.png,autumn,cot,0,levir_val_43__autumn__cot__v0.png,0.9256,0.4224,0.7725,0.1245,0.825,0.6674,False,0.762,0.66,,
20260706-153716,levir_val_43.png,autumn,kontext_guide,0,levir_val_43__autumn__kontext_guide__v0.png,0.9185,0.4145,0.8024,0.1512,0.8177,0.689,False,0.7662,0.66,,
20260706-153716,levir_val_43.png,autumn,hybrid,0,levir_val_43__autumn__hybrid__v0.png,0.9306,0.414,0.8078,0.1109,0.8273,0.6816,False,0.769,0.66,,
20260706-153716,levir_val_43.png,winter,zero_shot,0,levir_val_43__winter__zero_shot__v0.png,0.7711,0.4536,0.1783,0.1213,0.7076,0.3695,False,0.5723,0.659,,
20260706-153716,levir_val_43.png,winter,contextual,0,levir_val_43__winter__contextual__v0.png,0.8731,0.4377,0.554,0.2586,0.786,0.5916,False,0.7083,0.66,,
20260706-153716,levir_val_43.png,winter,positive,0,levir_val_43__winter__positive__v0.png,0.8095,0.4291,0.7356,0.2484,0.7334,0.6799,False,0.712,0.66,,
20260706-153716,levir_val_43.png,winter,negative,0,levir_val_43__winter__negative__v0.png,0.8633,0.4214,0.4682,0.2599,0.7749,0.5491,False,0.6846,0.66,,
20260706-153716,levir_val_43.png,winter,few_shot,0,levir_val_43__winter__few_shot__v0.png,0.4809,0.3008,0.0001,0.0583,0.4449,0.2646,False,0.3728,0.66,,
20260706-153716,levir_val_43.png,winter,cot,0,levir_val_43__winter__cot__v0.png,0.871,0.4404,0.5113,0.2257,0.7849,0.5621,False,0.6958,0.66,,
20260706-153716,levir_val_43.png,winter,kontext_guide,0,levir_val_43__winter__kontext_guide__v0.png,0.5704,0.345,0.6497,0.2195,0.5253,0.6297,False,0.5671,0.66,,
20260706-153716,levir_val_43.png,winter,hybrid,0,levir_val_43__winter__hybrid__v0.png,0.8777,0.4136,0.4955,0.2497,0.7849,0.5602,False,0.695,0.662,,
20260706-153716,levir_val_43.png,deep_winter,zero_shot,0,levir_val_43__deep_winter__zero_shot__v0.png,0.8797,0.4475,0.2786,0.1685,0.7933,0.4314,False,0.6485,0.66,,
20260706-153716,levir_val_43.png,deep_winter,contextual,0,levir_val_43__deep_winter__contextual__v0.png,0.8163,0.3952,0.4713,0.2895,0.732,0.558,False,0.6624,0.661,,
20260706-153716,levir_val_43.png,deep_winter,positive,0,levir_val_43__deep_winter__positive__v0.png,0.8053,0.3925,0.4383,0.265,0.7227,0.5354,False,0.6478,0.661,,
20260706-153716,levir_val_43.png,deep_winter,negative,0,levir_val_43__deep_winter__negative__v0.png,0.81,0.3972,0.5065,0.2463,0.7274,0.5648,False,0.6624,0.662,,
20260706-153716,levir_val_43.png,deep_winter,few_shot,0,levir_val_43__deep_winter__few_shot__v0.png,0.9126,0.4336,0.1337,0.147,0.8168,0.3536,False,0.6315,0.661,,
20260706-153716,levir_val_43.png,deep_winter,cot,0,levir_val_43__deep_winter__cot__v0.png,0.8598,0.4142,0.4709,0.2552,0.7707,0.5492,False,0.6821,0.66,,
20260706-153716,levir_val_43.png,deep_winter,kontext_guide,0,levir_val_43__deep_winter__kontext_guide__v0.png,0.733,0.3619,0.513,0.2419,0.6588,0.567,False,0.622,0.661,,
20260706-153716,levir_val_43.png,deep_winter,hybrid,0,levir_val_43__deep_winter__hybrid__v0.png,0.846,0.4044,0.5063,0.2594,0.7576,0.568,False,0.6818,0.661,,
20260706-153716,levir_val_49.png,summer,zero_shot,0,levir_val_49__summer__zero_shot__v0.png,0.9676,0.4984,0.8781,,0.8738,0.8781,False,0.8755,0.66,,
20260706-153716,levir_val_49.png,summer,contextual,0,levir_val_49__summer__contextual__v0.png,0.9476,0.5002,0.8899,,0.8581,0.8899,False,0.8708,0.661,,
20260706-153716,levir_val_49.png,summer,positive,0,levir_val_49__summer__positive__v0.png,0.9411,0.5092,0.9227,,0.8548,0.9227,False,0.8819,0.66,,
20260706-153716,levir_val_49.png,summer,negative,0,levir_val_49__summer__negative__v0.png,0.9097,0.5087,0.9509,,0.8295,0.9509,False,0.8781,0.661,,
20260706-153716,levir_val_49.png,summer,few_shot,0,levir_val_49__summer__few_shot__v0.png,0.9373,0.5143,0.9224,,0.8527,0.9224,False,0.8806,0.661,,
20260706-153716,levir_val_49.png,summer,cot,0,levir_val_49__summer__cot__v0.png,0.9093,0.4982,0.9581,,0.8271,0.9581,False,0.8795,0.661,,
20260706-153716,levir_val_49.png,summer,kontext_guide,0,levir_val_49__summer__kontext_guide__v0.png,0.9039,0.5062,0.9494,,0.8244,0.9494,False,0.8744,0.661,,
20260706-153716,levir_val_49.png,summer,hybrid,0,levir_val_49__summer__hybrid__v0.png,0.912,0.5101,0.9409,,0.8316,0.9409,False,0.8753,0.661,,
20260706-153716,levir_val_49.png,autumn,zero_shot,0,levir_val_49__autumn__zero_shot__v0.png,0.9523,0.4838,0.1183,0.0367,0.8586,0.3183,False,0.6425,0.66,,
20260706-153716,levir_val_49.png,autumn,contextual,0,levir_val_49__autumn__contextual__v0.png,0.9448,0.4923,0.138,0.0367,0.8543,0.3282,False,0.6438,0.661,,
20260706-153716,levir_val_49.png,autumn,positive,0,levir_val_49__autumn__positive__v0.png,0.9322,0.4912,0.2777,0.062,0.844,0.4043,False,0.6682,0.661,,
20260706-153716,levir_val_49.png,autumn,negative,0,levir_val_49__autumn__negative__v0.png,0.921,0.5021,0.3877,0.0618,0.8372,0.4593,False,0.686,0.66,,
20260706-153716,levir_val_49.png,autumn,few_shot,0,levir_val_49__autumn__few_shot__v0.png,0.9416,0.4945,0.1502,0.04,0.8522,0.3351,False,0.6454,0.661,,
20260706-153716,levir_val_49.png,autumn,cot,0,levir_val_49__autumn__cot__v0.png,0.9397,0.494,0.1713,0.0461,0.8506,0.3472,False,0.6492,0.661,,
20260706-153716,levir_val_49.png,autumn,kontext_guide,0,levir_val_49__autumn__kontext_guide__v0.png,0.9433,0.4873,0.2538,0.0669,0.8521,0.3937,False,0.6687,0.66,,
20260706-153716,levir_val_49.png,autumn,hybrid,0,levir_val_49__autumn__hybrid__v0.png,0.925,0.497,0.35,0.0606,0.8394,0.4402,False,0.6797,0.661,,
20260706-153716,levir_val_49.png,winter,zero_shot,0,levir_val_49__winter__zero_shot__v0.png,0.9349,0.5026,0.0684,0.0617,0.8484,0.2996,False,0.6289,0.661,,
20260706-153716,levir_val_49.png,winter,contextual,0,levir_val_49__winter__contextual__v0.png,0.9369,0.4954,0.0782,0.0567,0.8486,0.3033,False,0.6305,0.661,,
20260706-153716,levir_val_49.png,winter,positive,0,levir_val_49__winter__positive__v0.png,0.9247,0.4935,0.117,0.0678,0.8385,0.3255,False,0.6333,0.661,,
20260706-153716,levir_val_49.png,winter,negative,0,levir_val_49__winter__negative__v0.png,0.8806,0.3996,0.7159,0.1932,0.7844,0.6563,False,0.7331,0.661,,
20260706-153716,levir_val_49.png,winter,few_shot,0,levir_val_49__winter__few_shot__v0.png,0.9479,0.507,0.0856,0.0816,0.8597,0.3132,False,0.6411,0.661,,
20260706-153716,levir_val_49.png,winter,cot,0,levir_val_49__winter__cot__v0.png,0.9301,0.4795,0.1339,0.0818,0.8399,0.3374,False,0.6389,0.661,,
20260706-153716,levir_val_49.png,winter,kontext_guide,0,levir_val_49__winter__kontext_guide__v0.png,0.9167,0.4975,0.1815,0.0916,0.8329,0.3637,False,0.6452,0.661,,
20260706-153716,levir_val_49.png,winter,hybrid,0,levir_val_49__winter__hybrid__v0.png,0.912,0.4325,0.7784,0.2072,0.8161,0.691,False,0.7661,0.661,,
20260706-153716,levir_val_49.png,deep_winter,zero_shot,0,levir_val_49__deep_winter__zero_shot__v0.png,0.9322,0.4885,0.0539,0.1205,0.8434,0.3071,False,0.6289,0.659,,
20260706-153716,levir_val_49.png,deep_winter,contextual,0,levir_val_49__deep_winter__contextual__v0.png,0.9246,0.4546,0.1253,0.1432,0.8306,0.3485,False,0.6377,0.661,,
20260706-153716,levir_val_49.png,deep_winter,positive,0,levir_val_49__deep_winter__positive__v0.png,0.916,0.4508,0.2006,0.1738,0.823,0.3938,False,0.6513,0.66,,
20260706-153716,levir_val_49.png,deep_winter,negative,0,levir_val_49__deep_winter__negative__v0.png,0.8352,0.3751,0.3664,0.2105,0.7432,0.4858,False,0.6402,0.661,,
20260706-153716,levir_val_49.png,deep_winter,few_shot,0,levir_val_49__deep_winter__few_shot__v0.png,0.9434,0.4888,0.0338,0.1195,0.8525,0.2968,False,0.6302,0.661,,
20260706-153716,levir_val_49.png,deep_winter,cot,0,levir_val_49__deep_winter__cot__v0.png,0.9208,0.4328,0.0884,0.127,0.8232,0.3259,False,0.6243,0.661,,
20260706-153716,levir_val_49.png,deep_winter,kontext_guide,0,levir_val_49__deep_winter__kontext_guide__v0.png,0.8632,0.3539,0.2665,0.2152,0.7613,0.437,False,0.6316,0.66,,
20260706-153716,levir_val_49.png,deep_winter,hybrid,0,levir_val_49__deep_winter__hybrid__v0.png,0.8909,0.4141,0.2002,0.2481,0.7955,0.4121,False,0.6422,0.661,,
20260706-153716,levir_val_55.png,summer,zero_shot,0,levir_val_55__summer__zero_shot__v0.png,0.986,0.5045,0.9656,,0.8897,0.9656,False,0.92,0.66,,
20260706-153716,levir_val_55.png,summer,contextual,0,levir_val_55__summer__contextual__v0.png,0.9784,0.5307,0.9881,,0.8889,0.9881,False,0.9286,0.66,,
20260706-153716,levir_val_55.png,summer,positive,0,levir_val_55__summer__positive__v0.png,0.9728,0.5363,0.9913,,0.8855,0.9913,False,0.9279,0.661,,
20260706-153716,levir_val_55.png,summer,negative,0,levir_val_55__summer__negative__v0.png,0.9602,0.5239,0.9906,,0.8729,0.9906,False,0.92,0.661,,
20260706-153716,levir_val_55.png,summer,few_shot,0,levir_val_55__summer__few_shot__v0.png,0.9659,0.5343,0.9924,,0.8796,0.9924,False,0.9247,0.661,,
20260706-153716,levir_val_55.png,summer,cot,0,levir_val_55__summer__cot__v0.png,0.9554,0.5432,0.9899,,0.8729,0.9899,False,0.9197,0.66,,
20260706-153716,levir_val_55.png,summer,kontext_guide,0,levir_val_55__summer__kontext_guide__v0.png,0.9579,0.5345,0.9929,,0.8732,0.9929,False,0.9211,0.66,,
20260706-153716,levir_val_55.png,summer,hybrid,0,levir_val_55__summer__hybrid__v0.png,0.9615,0.5025,0.9886,,0.8697,0.9886,False,0.9173,0.66,,
20260706-153716,levir_val_55.png,autumn,zero_shot,0,levir_val_55__autumn__zero_shot__v0.png,0.9733,0.4495,0.0391,0.099,0.8685,0.2943,False,0.6388,0.659,,
20260706-153716,levir_val_55.png,autumn,contextual,0,levir_val_55__autumn__contextual__v0.png,0.9758,0.4768,0.102,0.1266,0.876,0.3327,False,0.6587,0.66,,
20260706-153716,levir_val_55.png,autumn,positive,0,levir_val_55__autumn__positive__v0.png,0.9652,0.477,0.1689,0.1316,0.8675,0.3673,False,0.6675,0.66,,
20260706-153716,levir_val_55.png,autumn,negative,0,levir_val_55__autumn__negative__v0.png,0.9081,0.4627,0.7843,0.1425,0.819,0.6778,False,0.7625,0.661,,
20260706-153716,levir_val_55.png,autumn,few_shot,0,levir_val_55__autumn__few_shot__v0.png,0.967,0.4784,0.1979,0.1405,0.8693,0.3841,False,0.6752,0.66,,
20260706-153716,levir_val_55.png,autumn,cot,0,levir_val_55__autumn__cot__v0.png,0.9664,0.4859,0.1628,0.1373,0.8703,0.3657,False,0.6685,0.66,,
20260706-153716,levir_val_55.png,autumn,kontext_guide,0,levir_val_55__autumn__kontext_guide__v0.png,0.9719,0.4719,0.0869,0.1218,0.8719,0.3239,False,0.6527,0.659,,
20260706-153716,levir_val_55.png,autumn,hybrid,0,levir_val_55__autumn__hybrid__v0.png,0.9104,0.4453,0.7146,0.138,0.8174,0.6418,False,0.7472,0.66,,
20260706-153716,levir_val_55.png,winter,zero_shot,0,levir_val_55__winter__zero_shot__v0.png,0.909,0.5127,0.5763,0.2762,0.8297,0.6072,False,0.7407,0.659,,
20260706-153716,levir_val_55.png,winter,contextual,0,levir_val_55__winter__contextual__v0.png,0.8305,0.4749,0.5675,0.2554,0.7594,0.5976,False,0.6947,0.66,,
20260706-153716,levir_val_55.png,winter,positive,0,levir_val_55__winter__positive__v0.png,0.8416,0.5074,0.5697,0.2482,0.7748,0.5969,False,0.7036,0.66,,
20260706-153716,levir_val_55.png,winter,negative,0,levir_val_55__winter__negative__v0.png,0.7909,0.4287,0.4918,0.2478,0.7185,0.5578,False,0.6542,0.66,,
20260706-153716,levir_val_55.png,winter,few_shot,0,levir_val_55__winter__few_shot__v0.png,0.9758,0.4849,0.0231,0.0354,0.8776,0.2704,False,0.6347,0.66,,
20260706-153716,levir_val_55.png,winter,cot,0,levir_val_55__winter__cot__v0.png,0.8662,0.4631,0.6324,0.2711,0.7855,0.634,False,0.7249,0.66,,
20260706-153716,levir_val_55.png,winter,kontext_guide,0,levir_val_55__winter__kontext_guide__v0.png,0.8074,0.5082,0.4407,0.2138,0.7475,0.5238,False,0.658,0.66,,
20260706-153716,levir_val_55.png,winter,hybrid,0,levir_val_55__winter__hybrid__v0.png,0.8783,0.4022,0.5228,0.2702,0.7831,0.5789,False,0.7014,0.66,,
20260706-153716,levir_val_55.png,deep_winter,zero_shot,0,levir_val_55__deep_winter__zero_shot__v0.png,0.8805,0.5287,0.5277,0.2711,0.8102,0.5816,False,0.7187,0.659,,
20260706-153716,levir_val_55.png,deep_winter,contextual,0,levir_val_55__deep_winter__contextual__v0.png,0.7425,0.4587,0.6816,0.2263,0.6857,0.6474,False,0.6704,0.66,,
20260706-153716,levir_val_55.png,deep_winter,positive,0,levir_val_55__deep_winter__positive__v0.png,0.7334,0.4785,0.7132,0.2339,0.6824,0.6651,False,0.6755,0.66,,
20260706-153716,levir_val_55.png,deep_winter,negative,0,levir_val_55__deep_winter__negative__v0.png,0.6967,0.4465,0.7383,0.2153,0.6467,0.673,False,0.6572,0.661,,
20260706-153716,levir_val_55.png,deep_winter,few_shot,0,levir_val_55__deep_winter__few_shot__v0.png,0.9506,0.4606,0.0678,0.1005,0.8526,0.309,False,0.6352,0.66,,
20260706-153716,levir_val_55.png,deep_winter,cot,0,levir_val_55__deep_winter__cot__v0.png,0.8014,0.4599,0.4933,0.2557,0.7331,0.5606,False,0.6641,0.659,,
20260706-153716,levir_val_55.png,deep_winter,kontext_guide,0,levir_val_55__deep_winter__kontext_guide__v0.png,0.7636,0.4329,0.7812,0.2243,0.6974,0.6967,False,0.6971,0.659,,
20260706-153716,levir_val_55.png,deep_winter,hybrid,0,levir_val_55__deep_winter__hybrid__v0.png,0.8056,0.4019,0.5538,0.2738,0.7248,0.5954,False,0.6731,0.66,,
20260706-153716,levir_val_7.png,summer,zero_shot,0,levir_val_7__summer__zero_shot__v0.png,0.9913,0.5509,0.6082,,0.9032,0.6082,False,0.7852,0.659,,
20260706-153716,levir_val_7.png,summer,contextual,0,levir_val_7__summer__contextual__v0.png,0.8708,0.571,0.874,,0.8109,0.874,False,0.8361,0.659,,
20260706-153716,levir_val_7.png,summer,positive,0,levir_val_7__summer__positive__v0.png,0.9436,0.5909,0.8848,,0.8731,0.8848,False,0.8778,0.66,,
20260706-153716,levir_val_7.png,summer,negative,0,levir_val_7__summer__negative__v0.png,0.9251,0.582,0.8264,,0.8565,0.8264,False,0.8444,0.66,,
20260706-153716,levir_val_7.png,summer,few_shot,0,levir_val_7__summer__few_shot__v0.png,0.9373,0.5794,0.8705,,0.8657,0.8705,False,0.8677,0.66,,
20260706-153716,levir_val_7.png,summer,cot,0,levir_val_7__summer__cot__v0.png,0.9185,0.5925,0.9035,,0.8533,0.9035,False,0.8734,0.661,,
20260706-153716,levir_val_7.png,summer,kontext_guide,0,levir_val_7__summer__kontext_guide__v0.png,0.8332,0.5496,0.9455,,0.7765,0.9455,False,0.8441,0.66,,
20260706-153716,levir_val_7.png,summer,hybrid,0,levir_val_7__summer__hybrid__v0.png,0.9354,0.5707,0.8193,,0.8625,0.8193,False,0.8452,0.661,,
20260706-153716,levir_val_7.png,autumn,zero_shot,0,levir_val_7__autumn__zero_shot__v0.png,0.9848,0.5325,0.5232,0.0408,0.8943,0.5218,False,0.7453,0.66,,
20260706-153716,levir_val_7.png,autumn,contextual,0,levir_val_7__autumn__contextual__v0.png,0.9826,0.4846,0.9769,0.1362,0.883,0.7725,False,0.8388,0.661,,
20260706-153716,levir_val_7.png,autumn,positive,0,levir_val_7__autumn__positive__v0.png,0.9699,0.5104,0.7741,0.0542,0.878,0.6506,False,0.787,0.661,,
20260706-153716,levir_val_7.png,autumn,negative,0,levir_val_7__autumn__negative__v0.png,0.9532,0.5066,0.9866,0.1072,0.8639,0.7701,False,0.8264,0.661,,
20260706-153716,levir_val_7.png,autumn,few_shot,0,levir_val_7__autumn__few_shot__v0.png,0.9712,0.5252,0.988,0.1285,0.882,0.7761,False,0.8397,0.661,,
20260706-153716,levir_val_7.png,autumn,cot,0,levir_val_7__autumn__cot__v0.png,0.9775,0.515,0.9783,0.1254,0.885,0.7705,False,0.8392,0.66,,
20260706-153716,levir_val_7.png,autumn,kontext_guide,0,levir_val_7__autumn__kontext_guide__v0.png,0.971,0.505,0.8189,0.0712,0.8778,0.6772,False,0.7976,0.66,,
20260706-153716,levir_val_7.png,autumn,hybrid,0,levir_val_7__autumn__hybrid__v0.png,0.9645,0.4938,0.9765,0.1039,0.8704,0.7642,False,0.8279,0.66,,
20260706-153716,levir_val_7.png,winter,zero_shot,0,levir_val_7__winter__zero_shot__v0.png,0.9771,0.5199,0.0708,0.0678,0.8857,0.3024,False,0.6523,0.66,,
20260706-153716,levir_val_7.png,winter,contextual,0,levir_val_7__winter__contextual__v0.png,0.9599,0.4993,0.0991,0.0715,0.8678,0.3174,False,0.6476,0.661,,
20260706-153716,levir_val_7.png,winter,positive,0,levir_val_7__winter__positive__v0.png,0.9556,0.5108,0.1058,0.0746,0.8666,0.3216,False,0.6486,0.661,,
20260706-153716,levir_val_7.png,winter,negative,0,levir_val_7__winter__negative__v0.png,0.9644,0.473,0.0944,0.0748,0.8661,0.3159,False,0.646,0.661,,
20260706-153716,levir_val_7.png,winter,few_shot,0,levir_val_7__winter__few_shot__v0.png,0.9766,0.5339,0.0601,0.0804,0.8881,0.3002,False,0.6529,0.661,,
20260706-153716,levir_val_7.png,winter,cot,0,levir_val_7__winter__cot__v0.png,0.9719,0.5062,0.1234,0.091,0.8788,0.3344,False,0.661,0.661,,
20260706-153716,levir_val_7.png,winter,kontext_guide,0,levir_val_7__winter__kontext_guide__v0.png,0.9389,0.4914,0.1504,0.0749,0.8494,0.3439,False,0.6472,0.66,,
