run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-152810,levir_val_25.png,winter,cot,0,levir_val_25__winter__cot__v0.png,0.859,0.3856,0.7311,0.1236,0.7643,0.6464,False,0.7172,1.449,,
20260706-152810,levir_val_25.png,winter,kontext_guide,0,levir_val_25__winter__kontext_guide__v0.png,0.855,0.3958,0.7363,0.1481,0.7631,0.6552,False,0.72,1.449,,
20260706-152810,levir_val_25.png,winter,hybrid,0,levir_val_25__winter__hybrid__v0.png,0.9098,0.3965,0.6854,0.1157,0.8071,0.6216,False,0.7329,1.457,,
20260706-152810,levir_val_25.png,deep_winter,zero_shot,0,levir_val_25__deep_winter__zero_shot__v0.png,0.823,0.3987,0.3898,0.1632,0.7381,0.4857,False,0.6372,1.447,,
20260706-152810,levir_val_25.png,deep_winter,contextual,0,levir_val_25__deep_winter__contextual__v0.png,0.9131,0.3942,0.1549,0.1482,0.8094,0.3645,False,0.6314,1.447,,
20260706-152810,levir_val_25.png,deep_winter,positive,0,levir_val_25__deep_winter__positive__v0.png,0.8686,0.3898,0.1981,0.1868,0.7729,0.3957,False,0.622,1.448,,
20260706-152810,levir_val_25.png,deep_winter,negative,0,levir_val_25__deep_winter__negative__v0.png,0.8924,0.3883,0.0881,0.1232,0.7916,0.3248,False,0.6049,1.455,,
20260706-152810,levir_val_25.png,deep_winter,few_shot,0,levir_val_25__deep_winter__few_shot__v0.png,0.8436,0.3914,0.1095,0.0491,0.7532,0.317,False,0.5787,1.448,,
20260706-152810,levir_val_25.png,deep_winter,cot,0,levir_val_25__deep_winter__cot__v0.png,0.7998,0.3834,0.1893,0.1738,0.7165,0.3881,False,0.5851,1.449,,
20260706-152810,levir_val_25.png,deep_winter,kontext_guide,0,levir_val_25__deep_winter__kontext_guide__v0.png,0.7603,0.3872,0.3374,0.1884,0.6856,0.4658,False,0.5977,1.449,,
20260706-152810,levir_val_25.png,deep_winter,hybrid,0,levir_val_25__deep_winter__hybrid__v0.png,0.8875,0.3895,0.0718,0.1187,0.7879,0.3156,False,0.599,1.457,,
20260706-152810,levir_val_31.png,summer,zero_shot,0,levir_val_31__summer__zero_shot__v0.png,0.851,0.29,0.9748,,0.7388,0.9748,False,0.8332,1.45,,
20260706-152810,levir_val_31.png,summer,contextual,0,levir_val_31__summer__contextual__v0.png,0.9125,0.2868,0.4729,,0.7874,0.4729,False,0.6616,1.45,,
20260706-152810,levir_val_31.png,summer,positive,0,levir_val_31__summer__positive__v0.png,0.8951,0.2846,0.872,,0.773,0.872,False,0.8126,1.449,,
20260706-152810,levir_val_31.png,summer,negative,0,levir_val_31__summer__negative__v0.png,0.8993,0.2796,0.9568,,0.7753,0.9568,False,0.8479,1.456,,
20260706-152810,levir_val_31.png,summer,few_shot,0,levir_val_31__summer__few_shot__v0.png,0.8988,0.2736,0.8655,,0.7738,0.8655,False,0.8105,1.453,,
20260706-152810,levir_val_31.png,summer,cot,0,levir_val_31__summer__cot__v0.png,0.7844,0.2878,0.8971,,0.6851,0.8971,False,0.7699,1.449,,
20260706-152810,levir_val_31.png,summer,kontext_guide,0,levir_val_31__summer__kontext_guide__v0.png,0.8597,0.2799,0.7367,,0.7438,0.7367,False,0.7409,1.45,,
20260706-152810,levir_val_31.png,summer,hybrid,0,levir_val_31__summer__hybrid__v0.png,0.9078,0.28,0.8925,,0.7822,0.8925,False,0.8263,1.457,,
20260706-152810,levir_val_31.png,autumn,zero_shot,0,levir_val_31__autumn__zero_shot__v0.png,0.9091,0.2925,0.9083,0.1415,0.7858,0.7395,False,0.7673,1.449,,
20260706-152810,levir_val_31.png,autumn,contextual,0,levir_val_31__autumn__contextual__v0.png,0.8332,0.2911,0.9176,0.158,0.7247,0.7483,False,0.7342,1.453,,
20260706-152810,levir_val_31.png,autumn,positive,0,levir_val_31__autumn__positive__v0.png,0.8655,0.2914,0.9528,0.1588,0.7507,0.7661,False,0.7569,1.452,,
20260706-152810,levir_val_31.png,autumn,negative,0,levir_val_31__autumn__negative__v0.png,0.8798,0.2864,0.9266,0.1494,0.7611,0.7507,False,0.7569,1.459,,
20260706-152810,levir_val_31.png,autumn,few_shot,0,levir_val_31__autumn__few_shot__v0.png,0.9173,0.2815,0.2864,0.1067,0.7901,0.4199,False,0.642,1.45,,
20260706-152810,levir_val_31.png,autumn,cot,0,levir_val_31__autumn__cot__v0.png,0.7707,0.2952,0.3435,0.0643,0.6756,0.4378,False,0.5805,1.451,,
20260706-152810,levir_val_31.png,autumn,kontext_guide,0,levir_val_31__autumn__kontext_guide__v0.png,0.8721,0.289,0.2049,0.094,0.7555,0.376,False,0.6037,1.45,,
20260706-152810,levir_val_31.png,autumn,hybrid,0,levir_val_31__autumn__hybrid__v0.png,0.8836,0.2903,0.9411,0.1559,0.765,0.7595,False,0.7628,1.456,,
20260706-152810,levir_val_31.png,winter,zero_shot,0,levir_val_31__winter__zero_shot__v0.png,0.7923,0.2834,0.3408,0.1232,0.6905,0.4512,False,0.5948,1.451,,
20260706-152810,levir_val_31.png,winter,contextual,0,levir_val_31__winter__contextual__v0.png,0.8607,0.2927,0.519,0.1133,0.7471,0.5378,False,0.6634,1.45,,
20260706-152810,levir_val_31.png,winter,positive,0,levir_val_31__winter__positive__v0.png,0.7922,0.2894,0.6587,0.1766,0.6917,0.6235,False,0.6644,1.45,,
20260706-152810,levir_val_31.png,winter,negative,0,levir_val_31__winter__negative__v0.png,0.9154,0.2862,0.7809,0.1864,0.7896,0.687,False,0.7486,1.457,,
20260706-152810,levir_val_31.png,winter,few_shot,0,levir_val_31__winter__few_shot__v0.png,0.8979,0.2788,0.5053,0.1228,0.7741,0.5334,False,0.6778,1.452,,
20260706-152810,levir_val_31.png,winter,cot,0,levir_val_31__winter__cot__v0.png,0.7257,0.2868,0.5923,0.18,0.6379,0.5911,False,0.6192,1.45,,
20260706-152810,levir_val_31.png,winter,kontext_guide,0,levir_val_31__winter__kontext_guide__v0.png,0.6854,0.2832,0.4602,0.2044,0.6049,0.5312,False,0.5754,1.452,,
20260706-152810,levir_val_31.png,winter,hybrid,0,levir_val_31__winter__hybrid__v0.png,0.9033,0.2891,0.5835,0.1021,0.7804,0.5673,False,0.6952,1.458,,
20260706-152810,levir_val_31.png,deep_winter,zero_shot,0,levir_val_31__deep_winter__zero_shot__v0.png,0.8223,0.2775,0.4251,0.171,0.7133,0.5053,False,0.6301,1.449,,
20260706-152810,levir_val_31.png,deep_winter,contextual,0,levir_val_31__deep_winter__contextual__v0.png,0.8392,0.2845,0.1974,0.1216,0.7283,0.3791,False,0.5886,1.452,,
20260706-152810,levir_val_31.png,deep_winter,positive,0,levir_val_31__deep_winter__positive__v0.png,0.695,0.2759,0.505,0.2658,0.6112,0.5689,False,0.5943,1.451,,
20260706-152810,levir_val_31.png,deep_winter,negative,0,levir_val_31__deep_winter__negative__v0.png,0.8319,0.2732,0.312,0.2461,0.7201,0.4675,False,0.6191,1.458,,
